created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-04-06 21:38:40+05:30,1813,207,39.0,33.8,61.0,704.0,46.0,0.0,,,,
2024-04-06 21:39:42+05:30,1814,208,39.0,33.8,61.0,715.0,47.0,0.0,,,,
2024-04-06 21:40:44+05:30,1815,208,39.0,33.8,62.0,744.0,52.0,0.0,,,,
2024-04-06 21:41:45+05:30,1816,210,40.0,33.8,62.0,744.0,52.0,12.0,,,,
2024-04-06 21:42:47+05:30,1817,208,39.0,33.8,62.0,746.0,52.0,1.0,,,,
2024-04-06 21:43:48+05:30,1818,209,44.0,33.8,62.0,659.0,39.0,3.0,,,,
2024-04-06 21:44:50+05:30,1819,206,43.0,33.8,61.0,754.0,53.0,3.0,,,,
2024-04-06 21:45:52+05:30,1820,205,39.0,33.8,62.0,737.0,51.0,7.0,,,,
2024-04-06 21:46:54+05:30,1821,204,43.0,33.8,61.0,733.0,50.0,0.0,,,,
2024-04-06 21:47:56+05:30,1822,205,39.0,33.8,61.0,765.0,55.0,11.0,,,,
2024-04-06 21:48:22+05:30,1823,199,44.0,33.8,61.0,656.0,39.0,0.0,,,,
2024-04-06 21:49:24+05:30,1824,211,46.0,33.8,61.0,737.0,51.0,5.0,,,,
2024-04-06 21:50:26+05:30,1825,207,41.0,33.8,61.0,692.0,44.0,0.0,,,,
2024-04-06 21:51:20+05:30,1826,206,44.0,33.8,61.0,600.0,30.0,0.0,,,,
2024-04-06 21:52:21+05:30,1827,214,40.0,33.8,61.0,678.0,42.0,0.0,,,,
2024-04-06 21:53:19+05:30,1828,211,44.0,33.8,61.0,574.0,26.0,59.0,,,,
2024-04-06 21:54:20+05:30,1829,218,40.0,33.8,61.0,652.0,38.0,0.0,,,,
2024-04-06 21:55:22+05:30,1830,207,40.0,33.8,61.0,666.0,40.0,0.0,,,,
2024-04-06 21:56:23+05:30,1831,207,41.0,33.8,61.0,620.0,33.0,1.0,,,,
2024-04-06 21:57:25+05:30,1832,209,40.0,33.8,61.0,611.0,32.0,0.0,,,,
2024-04-06 21:58:20+05:30,1833,204,43.0,33.8,61.0,527.0,19.0,0.0,,,,
2024-04-06 21:59:22+05:30,1834,207,40.0,33.8,61.0,552.0,23.0,0.0,,,,
2024-04-06 22:00:24+05:30,1835,204,37.0,33.8,61.0,566.0,25.0,1.0,,,,
2024-04-06 22:01:25+05:30,1836,203,39.0,33.8,61.0,564.0,24.0,0.0,,,,
2024-04-06 22:02:27+05:30,1837,207,41.0,33.8,61.0,549.0,22.0,0.0,,,,
2024-04-06 22:03:29+05:30,1838,193,39.0,33.7,61.0,548.0,22.0,41.0,,,,
2024-04-06 22:04:30+05:30,1839,191,40.0,33.7,61.0,531.0,19.0,6.0,,,,
2024-04-06 22:05:31+05:30,1840,185,39.0,33.4,61.0,549.0,22.0,0.0,,,,
2024-04-06 22:06:20+05:30,1841,185,47.0,33.4,61.0,470.0,10.0,1.0,,,,
2024-04-06 22:07:22+05:30,1842,186,42.0,33.7,61.0,526.0,19.0,2.0,,,,
2024-04-06 22:08:24+05:30,1843,183,39.0,33.6,61.0,543.0,21.0,120.0,,,,
2024-04-06 22:09:27+05:30,1844,181,39.0,33.7,61.0,546.0,22.0,0.0,,,,
2024-04-06 22:10:21+05:30,1845,176,41.0,33.7,61.0,466.0,10.0,56.0,,,,
2024-04-06 22:11:22+05:30,1846,183,39.0,33.7,61.0,574.0,26.0,0.0,,,,
2024-04-06 22:12:23+05:30,1847,181,38.0,33.8,61.0,564.0,24.0,0.0,,,,
2024-04-06 22:13:24+05:30,1848,181,39.0,33.7,61.0,566.0,25.0,2.0,,,,
2024-04-06 22:14:26+05:30,1849,186,40.0,33.8,61.0,566.0,25.0,0.0,,,,
2024-04-06 22:15:28+05:30,1850,179,39.0,33.7,61.0,556.0,23.0,0.0,,,,
2024-04-06 22:16:29+05:30,1851,179,39.0,33.8,61.0,555.0,23.0,0.0,,,,
2024-04-06 22:17:31+05:30,1852,183,44.0,33.7,61.0,555.0,23.0,3.0,,,,
2024-04-06 22:19:22+05:30,1853,184,43.0,33.7,61.0,473.0,11.0,0.0,,,,
2024-04-06 22:20:24+05:30,1854,184,39.0,33.7,61.0,543.0,21.0,19.0,,,,
2024-04-06 22:21:25+05:30,1855,181,42.0,33.7,61.0,487.0,13.0,1.0,,,,
2024-04-06 22:22:27+05:30,1856,184,40.0,33.8,61.0,536.0,20.0,0.0,,,,
2024-04-06 22:23:28+05:30,1857,179,39.0,33.8,61.0,551.0,23.0,0.0,,,,
2024-04-06 22:24:30+05:30,1858,179,39.0,33.8,61.0,536.0,20.0,2.0,,,,
2024-04-06 22:25:31+05:30,1859,178,37.0,33.7,61.0,553.0,23.0,0.0,,,,
2024-04-06 22:26:33+05:30,1860,178,37.0,33.7,61.0,530.0,19.0,8.0,,,,
2024-04-06 22:27:35+05:30,1861,178,39.0,33.7,61.0,566.0,25.0,0.0,,,,
2024-04-06 22:28:36+05:30,1862,177,37.0,33.7,61.0,546.0,22.0,0.0,,,,
2024-04-06 22:29:38+05:30,1863,177,42.0,33.7,61.0,497.0,14.0,1.0,,,,
2024-04-06 22:30:40+05:30,1864,177,37.0,33.7,60.0,524.0,18.0,0.0,,,,
2024-04-06 22:31:42+05:30,1865,177,39.0,33.7,60.0,536.0,20.0,0.0,,,,
2024-04-06 22:32:43+05:30,1866,177,41.0,33.7,60.0,530.0,19.0,0.0,,,,
2024-04-06 22:33:46+05:30,1867,177,39.0,33.8,60.0,542.0,21.0,0.0,,,,
2024-04-06 22:34:29+05:30,1868,174,46.0,33.8,60.0,413.0,1.0,4.0,,,,
2024-04-06 22:35:31+05:30,1869,181,43.0,33.8,60.0,531.0,19.0,2.0,,,,
2024-04-06 22:36:32+05:30,1870,176,42.0,33.7,60.0,529.0,19.0,3.0,,,,
2024-04-06 22:37:35+05:30,1871,184,35.0,33.7,60.0,508.0,16.0,0.0,,,,
2024-04-06 22:38:37+05:30,1872,187,35.0,33.7,60.0,529.0,19.0,0.0,,,,
2024-04-06 22:39:39+05:30,1873,191,40.0,33.7,59.0,531.0,19.0,0.0,,,,
2024-04-06 22:40:40+05:30,1874,194,39.0,33.5,59.0,534.0,20.0,22.0,,,,
2024-04-06 22:41:43+05:30,1875,194,43.0,33.8,59.0,543.0,21.0,3.0,,,,
2024-04-06 22:42:45+05:30,1876,189,39.0,33.6,59.0,543.0,21.0,0.0,,,,
2024-04-06 22:43:47+05:30,1877,194,39.0,33.7,59.0,542.0,21.0,0.0,,,,
2024-04-06 22:44:24+05:30,1878,192,48.0,33.5,59.0,463.0,9.0,2.0,,,,
2024-04-06 22:45:26+05:30,1879,200,37.0,33.4,59.0,537.0,20.0,11.0,,,,
2024-04-06 22:46:28+05:30,1880,197,39.0,33.4,59.0,546.0,22.0,0.0,,,,
2024-04-06 22:47:30+05:30,1881,197,39.0,33.4,59.0,542.0,21.0,3.0,,,,
2024-04-06 22:48:31+05:30,1882,196,43.0,33.7,59.0,534.0,20.0,5.0,,,,
2024-04-06 22:49:33+05:30,1883,196,37.0,33.5,59.0,543.0,21.0,0.0,,,,
2024-04-06 22:50:35+05:30,1884,199,44.0,33.4,58.0,553.0,23.0,51.0,,,,
2024-04-06 22:51:37+05:30,1885,199,44.0,33.3,58.0,553.0,23.0,0.0,,,,
2024-04-06 22:52:39+05:30,1886,196,40.0,33.3,58.0,556.0,23.0,0.0,,,,
2024-04-06 22:53:42+05:30,1887,195,39.0,33.3,58.0,454.0,8.0,23.0,,,,
2024-04-06 22:54:43+05:30,1888,199,40.0,33.4,58.0,561.0,24.0,4.0,,,,
2024-04-06 22:55:45+05:30,1889,195,39.0,33.7,58.0,565.0,25.0,0.0,,,,
2024-04-06 22:56:25+05:30,1890,188,42.0,33.8,58.0,477.0,11.0,0.0,,,,
2024-04-06 22:57:27+05:30,1891,199,41.0,33.7,58.0,581.0,27.0,0.0,,,,
2024-04-06 22:58:29+05:30,1892,200,37.0,33.7,58.0,578.0,27.0,0.0,,,,
2024-04-06 22:59:30+05:30,1893,198,43.0,33.7,58.0,591.0,29.0,0.0,,,,
2024-04-06 23:00:32+05:30,1894,202,44.0,33.8,58.0,618.0,33.0,5.0,,,,
2024-04-06 23:01:34+05:30,1895,195,39.0,33.8,58.0,637.0,36.0,2.0,,,,
2024-04-06 23:02:35+05:30,1896,198,40.0,33.8,58.0,553.0,23.0,0.0,,,,
2024-04-06 23:03:26+05:30,1897,188,43.0,33.8,58.0,586.0,28.0,0.0,,,,
2024-04-06 23:04:28+05:30,1898,199,39.0,33.8,58.0,697.0,45.0,0.0,,,,
2024-04-06 23:05:30+05:30,1899,194,39.0,33.8,59.0,692.0,44.0,183.0,,,,
2024-04-06 23:06:32+05:30,1900,199,39.0,33.8,59.0,714.0,47.0,3.0,,,,
2024-04-06 23:07:34+05:30,1901,199,39.0,33.8,59.0,712.0,47.0,0.0,,,,
2024-04-06 23:08:36+05:30,1902,199,39.0,33.8,59.0,740.0,51.0,0.0,,,,
2024-04-06 23:09:37+05:30,1903,201,39.0,33.8,59.0,754.0,53.0,0.0,,,,
2024-04-06 23:10:39+05:30,1904,199,39.0,33.8,59.0,715.0,47.0,0.0,,,,
2024-04-06 23:11:40+05:30,1905,200,43.0,33.8,60.0,752.0,53.0,29.0,,,,
2024-04-06 23:12:42+05:30,1906,204,40.0,33.8,60.0,783.0,58.0,4.0,,,,
2024-04-06 23:13:44+05:30,1907,200,37.0,33.8,60.0,800.0,60.0,0.0,,,,
2024-04-06 23:14:45+05:30,1908,201,43.0,33.8,60.0,763.0,55.0,19.0,,,,
2024-04-06 23:15:46+05:30,1909,206,40.0,33.7,60.0,710.0,47.0,4.0,,,,
2024-04-06 23:16:48+05:30,1910,201,39.0,33.7,60.0,692.0,44.0,7.0,,,,
2024-04-06 23:17:49+05:30,1911,205,44.0,33.7,59.0,715.0,47.0,20.0,,,,
2024-04-06 23:18:51+05:30,1912,202,39.0,33.7,59.0,732.0,50.0,1.0,,,,
2024-04-06 23:19:52+05:30,1913,203,39.0,33.7,59.0,737.0,51.0,0.0,,,,
2024-04-06 23:20:54+05:30,1914,205,44.0,33.8,59.0,742.0,52.0,3.0,,,,
2024-04-06 23:21:55+05:30,1915,208,40.0,33.7,59.0,757.0,54.0,0.0,,,,
2024-04-06 23:22:57+05:30,1916,204,39.0,33.6,60.0,748.0,53.0,0.0,,,,
2024-04-06 23:23:59+05:30,1917,205,43.0,33.4,60.0,754.0,53.0,1.0,,,,
2024-04-06 23:25:01+05:30,1918,208,40.0,33.6,60.0,778.0,57.0,2.0,,,,
2024-04-06 23:26:03+05:30,1919,205,43.0,33.3,60.0,752.0,53.0,2.0,,,,
2024-04-06 23:27:04+05:30,1920,206,40.0,33.3,60.0,726.0,49.0,0.0,,,,
2024-04-06 23:28:06+05:30,1921,204,39.0,33.3,61.0,774.0,56.0,0.0,,,,
2024-04-06 23:29:08+05:30,1922,205,39.0,33.3,61.0,772.0,56.0,23.0,,,,
2024-04-06 23:30:10+05:30,1923,210,42.0,33.3,61.0,717.0,48.0,0.0,,,,
2024-04-06 23:30:29+05:30,1924,197,47.0,33.3,61.0,668.0,40.0,2.0,,,,
2024-04-06 23:31:31+05:30,1925,209,39.0,33.3,61.0,783.0,58.0,0.0,,,,
2024-04-06 23:32:32+05:30,1926,212,40.0,33.3,61.0,783.0,58.0,2.0,,,,
2024-04-06 23:33:34+05:30,1927,212,40.0,33.3,62.0,763.0,55.0,4.0,,,,
2024-04-06 23:34:36+05:30,1928,209,44.0,33.3,62.0,772.0,56.0,4.0,,,,
2024-04-06 23:35:37+05:30,1929,210,44.0,33.3,62.0,765.0,55.0,4.0,,,,
2024-04-06 23:36:40+05:30,1930,208,40.0,33.3,62.0,748.0,53.0,0.0,,,,
2024-04-06 23:37:41+05:30,1931,216,40.0,33.3,62.0,746.0,52.0,0.0,,,,
2024-04-06 23:38:43+05:30,1932,208,40.0,33.3,62.0,754.0,53.0,0.0,,,,
2024-04-06 23:39:44+05:30,1933,205,43.0,33.3,62.0,746.0,52.0,5.0,,,,
2024-04-06 23:40:47+05:30,1934,207,44.0,33.3,62.0,732.0,50.0,4.0,,,,
2024-04-06 23:41:48+05:30,1935,203,44.0,33.3,62.0,719.0,48.0,1.0,,,,
2024-04-06 23:42:50+05:30,1936,202,39.0,33.3,62.0,757.0,54.0,0.0,,,,
2024-04-06 23:43:51+05:30,1937,207,42.0,33.3,63.0,780.0,57.0,4.0,,,,
2024-04-06 23:44:53+05:30,1938,212,40.0,33.3,63.0,770.0,56.0,8.0,,,,
2024-04-06 23:45:54+05:30,1939,209,39.0,33.3,63.0,776.0,57.0,0.0,,,,
2024-04-06 23:46:56+05:30,1940,215,46.0,33.3,63.0,776.0,57.0,4.0,,,,
2024-04-06 23:47:58+05:30,1941,212,37.0,33.3,63.0,783.0,58.0,0.0,,,,
2024-04-06 23:48:59+05:30,1942,211,44.0,33.3,63.0,772.0,56.0,8.0,,,,
2024-04-06 23:50:01+05:30,1943,215,46.0,33.3,63.0,763.0,55.0,4.0,,,,
2024-04-06 23:51:03+05:30,1944,209,39.0,33.3,63.0,778.0,57.0,0.0,,,,
2024-04-06 23:52:04+05:30,1945,211,40.0,33.3,63.0,776.0,57.0,0.0,,,,
2024-04-06 23:53:06+05:30,1946,208,37.0,33.3,63.0,763.0,55.0,10.0,,,,
2024-04-06 23:54:08+05:30,1947,219,40.0,33.3,63.0,763.0,55.0,4.0,,,,
2024-04-06 23:55:09+05:30,1948,222,40.0,33.3,63.0,763.0,55.0,4.0,,,,
2024-04-06 23:56:10+05:30,1949,215,40.0,33.3,63.0,715.0,47.0,4.0,,,,
2024-04-06 23:57:12+05:30,1950,203,41.0,33.3,63.0,712.0,47.0,0.0,,,,
2024-04-06 23:58:14+05:30,1951,198,39.0,33.3,63.0,710.0,47.0,0.0,,,,
2024-04-06 23:59:15+05:30,1952,194,39.0,33.3,63.0,700.0,45.0,0.0,,,,
2024-04-07 00:00:18+05:30,1953,196,43.0,33.3,63.0,710.0,47.0,1.0,,,,
2024-04-07 00:01:19+05:30,1954,201,44.0,33.3,64.0,732.0,50.0,10.0,,,,
2024-04-07 00:02:21+05:30,1955,200,37.0,33.3,64.0,742.0,52.0,0.0,,,,
2024-04-07 00:03:35+05:30,1956,187,43.0,33.3,64.0,710.0,47.0,2.0,,,,
2024-04-07 00:04:37+05:30,1957,208,40.0,33.3,64.0,817.0,63.0,0.0,,,,
2024-04-07 00:05:38+05:30,1958,212,43.0,33.3,64.0,798.0,60.0,79.0,,,,
2024-04-07 00:06:39+05:30,1959,208,39.0,33.3,64.0,772.0,56.0,0.0,,,,
2024-04-07 00:07:41+05:30,1960,206,40.0,33.3,64.0,791.0,59.0,0.0,,,,
2024-04-07 00:08:42+05:30,1961,204,37.0,33.3,65.0,772.0,56.0,17.0,,,,
2024-04-07 00:10:49+05:30,1962,208,40.0,33.3,65.0,733.0,50.0,8.0,,,,
2024-04-07 00:11:33+05:30,1963,200,43.0,33.2,65.0,643.0,37.0,33.0,,,,
2024-04-07 00:12:34+05:30,1964,211,43.0,33.2,65.0,708.0,46.0,2.0,,,,
2024-04-07 00:13:36+05:30,1965,208,39.0,32.8,66.0,694.0,44.0,1.0,,,,
2024-04-07 00:14:37+05:30,1966,207,42.0,33.3,65.0,702.0,46.0,6.0,,,,
2024-04-07 00:15:38+05:30,1967,203,43.0,33.2,65.0,700.0,45.0,0.0,,,,
2024-04-07 00:17:38+05:30,1968,208,45.0,32.8,66.0,560.0,24.0,3.0,,,,
2024-04-07 00:21:34+05:30,1969,223,48.0,32.3,67.0,675.0,41.0,4.0,,,,
2024-04-07 00:22:35+05:30,1970,201,39.0,32.4,67.0,759.0,54.0,0.0,,,,
2024-04-07 00:27:34+05:30,1971,218,48.0,32.8,67.0,656.0,39.0,127.0,,,,
2024-04-07 00:29:34+05:30,1972,217,45.0,32.8,67.0,672.0,41.0,128.0,,,,
2024-04-07 00:30:35+05:30,1973,214,46.0,32.8,67.0,686.0,43.0,1.0,,,,
2024-04-07 00:31:37+05:30,1974,210,40.0,32.8,67.0,772.0,56.0,28.0,,,,
2024-04-07 00:32:38+05:30,1975,199,43.0,32.8,67.0,717.0,48.0,4.0,,,,
2024-04-07 00:33:35+05:30,1976,206,44.0,32.8,67.0,690.0,44.0,0.0,,,,
2024-04-07 00:34:36+05:30,1977,199,39.0,32.8,67.0,783.0,58.0,0.0,,,,
2024-04-07 00:35:38+05:30,1978,195,39.0,32.8,67.0,757.0,54.0,0.0,,,,
2024-04-07 00:36:39+05:30,1979,193,42.0,32.8,67.0,752.0,53.0,5.0,,,,
2024-04-07 00:37:40+05:30,1980,194,42.0,32.8,67.0,749.0,53.0,5.0,,,,
2024-04-07 00:38:42+05:30,1981,191,42.0,32.8,67.0,749.0,53.0,4.0,,,,
2024-04-07 00:39:43+05:30,1982,191,38.0,32.8,68.0,740.0,51.0,27.0,,,,
2024-04-07 00:40:44+05:30,1983,190,41.0,32.8,67.0,746.0,52.0,2.0,,,,
2024-04-07 00:41:46+05:30,1984,193,42.0,32.8,67.0,827.0,65.0,2.0,,,,
2024-04-07 00:42:47+05:30,1985,192,36.0,32.8,67.0,806.0,61.0,0.0,,,,
2024-04-07 00:43:49+05:30,1986,196,40.0,32.8,68.0,733.0,50.0,4.0,,,,
2024-04-07 00:44:51+05:30,1987,195,43.0,32.8,68.0,785.0,58.0,45.0,,,,
2024-04-07 00:45:52+05:30,1988,191,42.0,32.8,68.0,763.0,55.0,2.0,,,,
2024-04-07 00:46:53+05:30,1989,189,39.0,32.8,68.0,763.0,55.0,0.0,,,,
2024-04-07 00:47:54+05:30,1990,191,40.0,32.8,68.0,759.0,54.0,4.0,,,,
2024-04-07 00:48:55+05:30,1991,190,40.0,32.8,68.0,757.0,54.0,0.0,,,,
2024-04-07 00:49:56+05:30,1992,188,40.0,32.8,68.0,740.0,51.0,0.0,,,,
2024-04-07 00:50:58+05:30,1993,187,41.0,32.8,68.0,740.0,51.0,0.0,,,,
2024-04-07 00:51:59+05:30,1994,187,38.0,32.8,68.0,763.0,55.0,3.0,,,,
2024-04-07 00:53:00+05:30,1995,187,38.0,32.8,68.0,749.0,53.0,12.0,,,,
2024-04-07 00:54:03+05:30,1996,187,38.0,32.8,68.0,704.0,46.0,0.0,,,,
2024-04-07 00:55:04+05:30,1997,191,40.0,32.8,68.0,765.0,55.0,0.0,,,,
2024-04-07 00:56:05+05:30,1998,184,35.0,32.8,68.0,763.0,55.0,55.0,,,,
2024-04-07 00:57:07+05:30,1999,189,42.0,32.8,68.0,752.0,53.0,3.0,,,,
2024-04-07 00:58:09+05:30,2000,188,41.0,32.8,68.0,761.0,54.0,1.0,,,,
2024-04-07 00:59:10+05:30,2001,189,38.0,32.8,68.0,772.0,56.0,0.0,,,,
2024-04-07 01:00:11+05:30,2002,187,38.0,32.8,68.0,770.0,56.0,0.0,,,,
2024-04-07 01:01:13+05:30,2003,188,37.0,32.8,68.0,735.0,51.0,0.0,,,,
2024-04-07 01:02:15+05:30,2004,187,38.0,32.8,68.0,754.0,53.0,0.0,,,,
2024-04-07 01:03:16+05:30,2005,191,40.0,32.8,68.0,752.0,53.0,4.0,,,,
2024-04-07 01:04:18+05:30,2006,187,35.0,32.8,68.0,735.0,51.0,0.0,,,,
2024-04-07 01:05:19+05:30,2007,188,36.0,32.8,68.0,730.0,50.0,0.0,,,,
2024-04-07 01:06:20+05:30,2008,187,38.0,32.8,68.0,730.0,50.0,0.0,,,,
2024-04-07 01:07:22+05:30,2009,188,37.0,32.8,68.0,730.0,50.0,0.0,,,,
2024-04-07 01:08:23+05:30,2010,191,43.0,32.8,68.0,726.0,49.0,2.0,,,,
2024-04-07 01:09:24+05:30,2011,191,42.0,32.8,68.0,697.0,45.0,4.0,,,,
2024-04-07 01:10:26+05:30,2012,187,38.0,32.8,69.0,679.0,42.0,1.0,,,,
2024-04-07 01:11:27+05:30,2013,190,40.0,32.8,69.0,633.0,35.0,0.0,,,,
2024-04-07 01:12:30+05:30,2014,190,42.0,32.8,69.0,686.0,43.0,4.0,,,,
2024-04-07 01:13:39+05:30,2015,183,42.0,32.8,69.0,574.0,26.0,7.0,,,,
2024-04-07 01:14:40+05:30,2016,189,35.0,32.8,69.0,679.0,42.0,0.0,,,,
2024-04-07 01:15:42+05:30,2017,188,38.0,32.8,69.0,679.0,42.0,0.0,,,,
2024-04-07 01:16:43+05:30,2018,187,40.0,32.8,68.0,678.0,42.0,0.0,,,,
2024-04-07 01:17:45+05:30,2019,185,38.0,32.8,68.0,645.0,37.0,0.0,,,,
2024-04-07 01:18:46+05:30,2020,190,40.0,32.8,68.0,675.0,41.0,4.0,,,,
2024-04-07 01:19:47+05:30,2021,187,37.0,32.7,68.0,674.0,41.0,0.0,,,,
2024-04-07 01:20:49+05:30,2022,188,40.0,32.7,68.0,672.0,41.0,0.0,,,,
2024-04-07 01:21:51+05:30,2023,190,42.0,32.7,68.0,679.0,42.0,3.0,,,,
2024-04-07 01:22:52+05:30,2024,187,38.0,32.7,68.0,699.0,45.0,0.0,,,,
2024-04-07 01:23:40+05:30,2025,191,48.0,32.8,68.0,602.0,30.0,4.0,,,,
2024-04-07 01:24:40+05:30,2026,186,41.0,32.7,68.0,594.0,29.0,0.0,,,,
2024-04-07 01:25:42+05:30,2027,195,40.0,32.8,68.0,694.0,44.0,4.0,,,,
2024-04-07 01:26:44+05:30,2028,188,37.0,32.8,68.0,694.0,44.0,0.0,,,,
2024-04-07 01:27:46+05:30,2029,188,36.0,32.8,68.0,597.0,30.0,0.0,,,,
2024-04-07 01:28:40+05:30,2030,182,46.0,32.8,68.0,581.0,27.0,26.0,,,,
2024-04-07 01:30:41+05:30,2031,195,43.0,32.4,68.0,605.0,31.0,0.0,,,,
2024-04-07 01:31:42+05:30,2032,195,42.0,32.4,68.0,682.0,42.0,1.0,,,,
2024-04-07 01:32:41+05:30,2033,188,40.0,32.4,68.0,584.0,28.0,0.0,,,,
2024-04-07 01:33:42+05:30,2034,192,40.0,32.4,68.0,660.0,39.0,0.0,,,,
2024-04-07 01:34:42+05:30,2035,183,42.0,32.4,68.0,580.0,27.0,0.0,,,,
2024-04-07 01:35:43+05:30,2036,192,35.0,32.4,68.0,679.0,42.0,0.0,,,,
2024-04-07 01:36:44+05:30,2037,185,47.0,32.4,68.0,564.0,24.0,2.0,,,,
2024-04-07 01:37:46+05:30,2038,193,43.0,32.4,68.0,660.0,39.0,0.0,,,,
2024-04-07 01:38:47+05:30,2039,187,38.0,32.4,68.0,675.0,41.0,3.0,,,,
2024-04-07 01:39:48+05:30,2040,188,38.0,32.4,68.0,672.0,41.0,0.0,,,,
2024-04-07 01:40:50+05:30,2041,187,38.0,32.4,68.0,674.0,41.0,0.0,,,,
2024-04-07 01:41:51+05:30,2042,188,37.0,32.4,68.0,666.0,40.0,0.0,,,,
2024-04-07 01:42:52+05:30,2043,186,38.0,32.4,68.0,666.0,40.0,0.0,,,,
2024-04-07 01:43:54+05:30,2044,187,41.0,32.3,68.0,665.0,40.0,2.0,,,,
2024-04-07 01:44:56+05:30,2045,186,38.0,32.3,68.0,617.0,33.0,0.0,,,,
2024-04-07 01:46:42+05:30,2046,187,42.0,32.3,68.0,597.0,30.0,0.0,,,,
2024-04-07 01:47:46+05:30,2047,198,44.0,32.3,68.0,657.0,39.0,22.0,,,,
2024-04-07 01:48:48+05:30,2048,188,38.0,32.3,68.0,660.0,39.0,0.0,,,,
2024-04-07 01:49:49+05:30,2049,185,35.0,32.3,68.0,659.0,39.0,17.0,,,,
2024-04-07 01:50:50+05:30,2050,186,37.0,32.3,68.0,659.0,39.0,0.0,,,,
2024-04-07 01:51:51+05:30,2051,185,35.0,32.3,68.0,652.0,38.0,11.0,,,,
2024-04-07 01:52:53+05:30,2052,185,35.0,32.3,67.0,660.0,39.0,17.0,,,,
2024-04-07 01:53:54+05:30,2053,185,38.0,32.3,67.0,650.0,38.0,0.0,,,,
2024-04-07 01:54:55+05:30,2054,185,39.0,32.3,67.0,633.0,35.0,1.0,,,,
2024-04-07 01:55:56+05:30,2055,185,38.0,32.3,67.0,637.0,36.0,0.0,,,,
2024-04-07 01:56:58+05:30,2056,185,38.0,32.3,67.0,629.0,34.0,2.0,,,,
2024-04-07 01:57:59+05:30,2057,184,35.0,32.3,67.0,634.0,35.0,16.0,,,,
2024-04-07 01:59:01+05:30,2058,184,35.0,32.3,67.0,574.0,26.0,0.0,,,,
2024-04-07 02:00:02+05:30,2059,190,40.0,32.3,67.0,712.0,47.0,0.0,,,,
2024-04-07 02:01:04+05:30,2060,187,38.0,32.3,67.0,690.0,44.0,7.0,,,,
2024-04-07 02:02:06+05:30,2061,186,41.0,32.3,67.0,668.0,40.0,0.0,,,,
2024-04-07 02:03:08+05:30,2062,186,38.0,32.3,67.0,672.0,41.0,0.0,,,,
2024-04-07 02:04:09+05:30,2063,189,42.0,32.3,67.0,653.0,38.0,3.0,,,,
2024-04-07 02:05:10+05:30,2064,189,40.0,32.3,67.0,640.0,36.0,0.0,,,,
2024-04-07 02:06:11+05:30,2065,195,44.0,32.3,67.0,634.0,35.0,4.0,,,,
2024-04-07 02:07:13+05:30,2066,186,38.0,32.3,67.0,623.0,33.0,0.0,,,,
2024-04-07 02:08:14+05:30,2067,185,38.0,32.3,67.0,607.0,31.0,0.0,,,,
2024-04-07 02:09:16+05:30,2068,189,42.0,32.3,67.0,603.0,30.0,0.0,,,,
2024-04-07 02:13:54+05:30,2069,185,38.0,32.3,67.0,566.0,25.0,0.0,,,,
2024-04-07 02:14:45+05:30,2070,182,40.0,32.3,67.0,492.0,14.0,0.0,,,,
2024-04-07 02:15:46+05:30,2071,186,38.0,32.3,67.0,551.0,23.0,0.0,,,,
2024-04-07 02:16:47+05:30,2072,190,43.0,32.3,67.0,561.0,24.0,0.0,,,,
2024-04-07 02:17:49+05:30,2073,183,37.0,32.3,67.0,577.0,26.0,0.0,,,,
2024-04-07 02:18:45+05:30,2074,182,44.0,32.3,67.0,496.0,14.0,8.0,,,,
2024-04-07 02:19:46+05:30,2075,185,35.0,32.3,67.0,570.0,25.0,0.0,,,,
2024-04-07 02:20:47+05:30,2076,188,40.0,32.3,67.0,574.0,26.0,0.0,,,,
2024-04-07 02:22:46+05:30,2077,192,39.0,32.3,67.0,518.0,17.0,0.0,,,,
2024-04-07 02:23:47+05:30,2078,193,42.0,32.3,67.0,586.0,28.0,3.0,,,,
2024-04-07 02:24:49+05:30,2079,187,35.0,32.3,67.0,586.0,28.0,0.0,,,,
2024-04-07 02:25:50+05:30,2080,186,38.0,32.3,67.0,577.0,26.0,0.0,,,,
2024-04-07 02:26:51+05:30,2081,188,37.0,32.3,67.0,584.0,28.0,0.0,,,,
2024-04-07 02:27:52+05:30,2082,188,42.0,32.3,67.0,589.0,28.0,4.0,,,,
2024-04-07 02:28:54+05:30,2083,185,41.0,32.3,67.0,594.0,29.0,3.0,,,,
2024-04-07 02:29:55+05:30,2084,185,40.0,32.3,67.0,594.0,29.0,0.0,,,,
2024-04-07 02:30:46+05:30,2085,181,42.0,32.3,67.0,520.0,18.0,0.0,,,,
2024-04-07 02:31:48+05:30,2086,188,35.0,32.3,67.0,603.0,30.0,0.0,,,,
2024-04-07 02:32:47+05:30,2087,186,44.0,32.3,67.0,533.0,20.0,0.0,,,,
2024-04-07 02:33:48+05:30,2088,192,42.0,32.3,67.0,627.0,34.0,3.0,,,,
2024-04-07 02:34:49+05:30,2089,188,40.0,32.3,67.0,627.0,34.0,0.0,,,,
2024-04-07 02:35:51+05:30,2090,186,39.0,32.3,67.0,633.0,35.0,0.0,,,,
2024-04-07 02:36:52+05:30,2091,189,42.0,32.3,67.0,603.0,30.0,2.0,,,,
